State,State Name,County,NAICS3,Employees,Avg Weekly Pay,Establishments,WHD Office Name,Industry
CA,California,San Benito County,722,934,261,77,San Francisco,Food Services and Drinking Places
CA,California,San Bernardino County,722,53295,281,2965,West Covina,Food Services and Drinking Places
CA,California,San Diego County,722,122230,320,6605,San Diego,Food Services and Drinking Places
CA,California,San Francisco County,722,63759,422,3994,San Francisco,Food Services and Drinking Places
CA,California,San Joaquin County,722,15810,266,1009,Sacramento,Food Services and Drinking Places
CA,California,San Luis Obispo County,722,11171,302,703,Los Angeles,Food Services and Drinking Places
CA,California,San Mateo County,722,30544,394,1848,San Francisco,Food Services and Drinking Places
CA,California,Santa Barbara County,722,16847,312,966,Los Angeles,Food Services and Drinking Places
CA,California,Santa Clara County,722,72448,365,4263,San Francisco,Food Services and Drinking Places
CA,California,Santa Cruz County,722,9418,306,595,San Francisco,Food Services and Drinking Places
CA,California,Shasta County,722,5086,264,310,Sacramento,Food Services and Drinking Places
CA,California,Sierra County,722,19,275,4,Sacramento,Food Services and Drinking Places
CA,California,Siskiyou County,722,986,223,101,Sacramento,Food Services and Drinking Places
CA,California,Solano County,722,11212,281,679,Sacramento,Food Services and Drinking Places
CA,California,Sonoma County,722,16373,310,1094,San Francisco,Food Services and Drinking Places
CA,California,Stanislaus County,722,14336,265,791,Sacramento,Food Services and Drinking Places
CA,California,Sutter County,722,2261,247,138,Sacramento,Food Services and Drinking Places
CA,California,Tehama County,722,1107,229,92,Sacramento,Food Services and Drinking Places
CA,California,Trinity County,722,166,243,31,Sacramento,Food Services and Drinking Places
CA,California,Tulare County,722,8237,256,524,Sacramento,Food Services and Drinking Places
CA,California,Tuolumne County,722,1316,246,109,Sacramento,Food Services and Drinking Places
CA,California,Ventura County,722,27943,303,1509,Los Angeles,Food Services and Drinking Places
CA,California,Yolo County,722,6094,273,387,Sacramento,Food Services and Drinking Places
CA,California,Yuba County,722,1123,244,76,Sacramento,Food Services and Drinking Places
CA,California,Alameda County,811,8342,830,1105,San Francisco,Repair and Maintenance
CA,California,Alpine County,811,0,0,1,Sacramento,Repair and Maintenance
CA,California,Amador County,811,108,660,23,Sacramento,Repair and Maintenance
CA,California,Butte County,811,724,581,163,Sacramento,Repair and Maintenance
CA,California,Calaveras County,811,99,571,25,Sacramento,Repair and Maintenance
CA,California,Colusa County,811,45,568,13,Sacramento,Repair and Maintenance
CA,California,Contra Costa County,811,4729,774,587,San Francisco,Repair and Maintenance
CA,California,Del Norte County,811,44,495,9,San Francisco,Repair and Maintenance
CA,California,El Dorado County,811,544,641,121,Sacramento,Repair and Maintenance
CA,California,Fresno County,811,3199,583,561,Sacramento,Repair and Maintenance
CA,California,Glenn County,811,0,0,16,Sacramento,Repair and Maintenance
CA,California,Humboldt County,811,461,623,100,San Francisco,Repair and Maintenance
CA,California,Imperial County,811,493,547,82,San Diego,Repair and Maintenance
CA,California,Inyo County,811,78,626,18,Sacramento,Repair and Maintenance
CA,California,Kern County,811,2769,684,466,Sacramento,Repair and Maintenance
CA,California,Kings County,811,255,537,60,Sacramento,Repair and Maintenance
CA,California,Lake County,811,97,499,39,Sacramento,Repair and Maintenance
CA,California,Lassen County,811,50,489,14,Sacramento,Repair and Maintenance
CA,California,Los Angeles County,811,36545,634,6062,Los Angeles,Repair and Maintenance
CA,California,Madera County,811,241,576,61,Sacramento,Repair and Maintenance
CA,California,Marin County,811,1443,826,215,San Francisco,Repair and Maintenance
CA,California,Mariposa County,811,0,0,7,Sacramento,Repair and Maintenance
CA,California,Mendocino County,811,283,552,79,San Francisco,Repair and Maintenance
CA,California,Merced County,811,492,551,110,Sacramento,Repair and Maintenance
CA,California,Modoc County,811,26,521,4,Sacramento,Repair and Maintenance
CA,California,Mono County,811,0,0,4,Sacramento,Repair and Maintenance
CA,California,Monterey County,811,1104,651,243,San Francisco,Repair and Maintenance
CA,California,Napa County,811,537,676,93,San Francisco,Repair and Maintenance
CA,California,Nevada County,811,371,679,75,Sacramento,Repair and Maintenance
CA,California,Orange County,811,15412,676,2191,San Diego,Repair and Maintenance
CA,California,Placer County,811,1984,694,254,Sacramento,Repair and Maintenance
CA,California,Plumas County,811,64,613,20,Sacramento,Repair and Maintenance
CA,California,Riverside County,811,6230,549,1161,West Covina,Repair and Maintenance
CA,California,Sacramento County,811,4782,651,844,Sacramento,Repair and Maintenance
CA,California,San Benito County,811,134,467,32,San Francisco,Repair and Maintenance
CA,California,San Bernardino County,811,8233,616,1233,West Covina,Repair and Maintenance
CA,California,San Diego County,811,14593,712,2072,San Diego,Repair and Maintenance
CA,California,San Francisco County,811,2286,695,417,San Francisco,Repair and Maintenance
CA,California,San Joaquin County,811,2411,609,414,Sacramento,Repair and Maintenance
CA,California,San Luis Obispo County,811,1052,634,196,Los Angeles,Repair and Maintenance
CA,California,San Mateo County,811,3063,743,573,San Francisco,Repair and Maintenance
CA,California,Santa Barbara County,811,1673,729,286,Los Angeles,Repair and Maintenance
CA,California,Santa Clara County,811,8103,774,1195,San Francisco,Repair and Maintenance
CA,California,Santa Cruz County,811,992,726,164,San Francisco,Repair and Maintenance
CA,California,Shasta County,811,733,607,164,Sacramento,Repair and Maintenance
CA,California,Sierra County,811,0,0,1,Sacramento,Repair and Maintenance
CA,California,Siskiyou County,811,82,458,29,Sacramento,Repair and Maintenance
CA,California,Solano County,811,1935,882,268,Sacramento,Repair and Maintenance
CA,California,Sonoma County,811,1920,717,377,San Francisco,Repair and Maintenance
CA,California,Stanislaus County,811,2077,713,348,Sacramento,Repair and Maintenance
CA,California,Sutter County,811,329,670,62,Sacramento,Repair and Maintenance
CA,California,Tehama County,811,238,683,41,Sacramento,Repair and Maintenance
CA,California,Trinity County,811,26,464,7,Sacramento,Repair and Maintenance
CA,California,Tulare County,811,1303,611,233,Sacramento,Repair and Maintenance
CA,California,Tuolumne County,811,173,564,41,Sacramento,Repair and Maintenance
CA,California,Ventura County,811,3330,673,535,Los Angeles,Repair and Maintenance
CA,California,Yolo County,811,1016,767,148,Sacramento,Repair and Maintenance
CA,California,Yuba County,811,119,499,36,Sacramento,Repair and Maintenance
CA,California,Alameda County,812,7250,438,1195,San Francisco,Personal and Laundry Services
CA,California,Amador County,812,49,369,18,Sacramento,Personal and Laundry Services
CA,California,Butte County,812,527,402,103,Sacramento,Personal and Laundry Services
CA,California,Calaveras County,812,81,301,14,Sacramento,Personal and Laundry Services
CA,California,Colusa County,812,0,0,3,Sacramento,Personal and Laundry Services
CA,California,Contra Costa County,812,4653,434,737,San Francisco,Personal and Laundry Services
CA,California,Del Norte County,812,21,407,6,San Francisco,Personal and Laundry Services
CA,California,El Dorado County,812,532,278,115,Sacramento,Personal and Laundry Services
CA,California,Fresno County,812,2697,470,322,Sacramento,Personal and Laundry Services
CA,California,Glenn County,812,0,0,2,Sacramento,Personal and Laundry Services
CA,California,Humboldt County,812,359,377,55,San Francisco,Personal and Laundry Services
CA,California,Imperial County,812,122,511,29,San Diego,Personal and Laundry Services
CA,California,Inyo County,812,0,0,3,Sacramento,Personal and Laundry Services
CA,California,Kern County,812,1416,499,213,Sacramento,Personal and Laundry Services
CA,California,Kings County,812,125,372,25,Sacramento,Personal and Laundry Services
CA,California,Lake County,812,0,0,9,Sacramento,Personal and Laundry Services
CA,California,Lassen County,812,0,0,3,Sacramento,Personal and Laundry Services
CA,California,Los Angeles County,812,51951,453,7689,Los Angeles,Personal and Laundry Services
CA,California,Madera County,812,157,343,26,Sacramento,Personal and Laundry Services
CA,California,Marin County,812,1634,548,270,San Francisco,Personal and Laundry Services
CA,California,Mendocino County,812,137,494,38,San Francisco,Personal and Laundry Services
CA,California,Merced County,812,258,367,47,Sacramento,Personal and Laundry Services
CA,California,Modoc County,812,0,0,2,Sacramento,Personal and Laundry Services
CA,California,Mono County,812,0,0,4,Sacramento,Personal and Laundry Services
CA,California,Monterey County,812,1341,382,190,San Francisco,Personal and Laundry Services
CA,California,Napa County,812,512,336,91,San Francisco,Personal and Laundry Services
CA,California,Nevada County,812,155,324,41,Sacramento,Personal and Laundry Services
CA,California,Orange County,812,15154,418,2364,San Diego,Personal and Laundry Services
CA,California,Placer County,812,1628,307,256,Sacramento,Personal and Laundry Services
CA,California,Plumas County,812,0,0,4,Sacramento,Personal and Laundry Services
CA,California,Riverside County,812,5820,396,972,West Covina,Personal and Laundry Services
CA,California,Sacramento County,812,5898,413,851,Sacramento,Personal and Laundry Services
CA,California,San Benito County,812,87,301,30,San Francisco,Personal and Laundry Services
CA,California,San Bernardino County,812,5080,428,777,West Covina,Personal and Laundry Services
CA,California,San Diego County,812,16929,378,2387,San Diego,Personal and Laundry Services
CA,California,San Francisco County,812,8696,607,1267,San Francisco,Personal and Laundry Services
CA,California,San Joaquin County,812,1807,394,334,Sacramento,Personal and Laundry Services
CA,California,San Luis Obispo County,812,679,390,134,Los Angeles,Personal and Laundry Services
CA,California,San Mateo County,812,7154,1291,660,San Francisco,Personal and Laundry Services
CA,California,Santa Barbara County,812,1571,388,210,Los Angeles,Personal and Laundry Services
CA,California,Santa Clara County,812,8682,450,1448,San Francisco,Personal and Laundry Services
CA,California,Santa Cruz County,812,1041,437,145,San Francisco,Personal and Laundry Services
CA,California,Shasta County,812,492,462,82,Sacramento,Personal and Laundry Services
CA,California,Siskiyou County,812,48,484,15,Sacramento,Personal and Laundry Services
CA,California,Solano County,812,887,361,208,Sacramento,Personal and Laundry Services
CA,California,Sonoma County,812,1982,445,348,San Francisco,Personal and Laundry Services
CA,California,Stanislaus County,812,1330,403,208,Sacramento,Personal and Laundry Services
CA,California,Sutter County,812,201,332,34,Sacramento,Personal and Laundry Services
CA,California,Tehama County,812,43,837,8,Sacramento,Personal and Laundry Services
CA,California,Trinity County,812,14,440,4,Sacramento,Personal and Laundry Services
CA,California,Tulare County,812,511,367,94,Sacramento,Personal and Laundry Services
CA,California,Tuolumne County,812,70,338,16,Sacramento,Personal and Laundry Services
CA,California,Ventura County,812,2357,346,468,Los Angeles,Personal and Laundry Services
CA,California,Yolo County,812,498,315,99,Sacramento,Personal and Laundry Services
CA,California,Yuba County,812,0,0,9,Sacramento,Personal and Laundry Services
CA,California,Alameda County,813,13130,746,1239,San Francisco,"Religious, Grantmaking, Civic, Professional, and Similar Organizations"
CA,California,Alpine County,813,0,0,1,Sacramento,"Religious, Grantmaking, Civic, Professional, and Similar Organizations"
CA,California,Amador County,813,125,378,37,Sacramento,"Religious, Grantmaking, Civic, Professional, and Similar Organizations"
CA,California,Butte County,813,1645,345,168,Sacramento,"Religious, Grantmaking, Civic, Professional, and Similar Organizations"
CA,California,Calaveras County,813,193,396,42,Sacramento,"Religious, Grantmaking, Civic, Professional, and Similar Organizations"
CA,California,Colusa County,813,0,0,16,Sacramento,"Religious, Grantmaking, Civic, Professional, and Similar Organizations"
CA,California,Contra Costa County,813,6058,582,609,San Francisco,"Religious, Grantmaking, Civic, Professional, and Similar Organizations"
CA,California,Del Norte County,813,64,373,17,San Francisco,"Religious, Grantmaking, Civic, Professional, and Similar Organizations"
CA,California,El Dorado County,813,874,477,122,Sacramento,"Religious, Grantmaking, Civic, Professional, and Similar Organizations"
CA,California,Fresno County,813,7010,442,524,Sacramento,"Religious, Grantmaking, Civic, Professional, and Similar Organizations"
CA,California,Glenn County,813,106,283,26,Sacramento,"Religious, Grantmaking, Civic, Professional, and Similar Organizations"
CA,California,Humboldt County,813,719,384,139,San Francisco,"Religious, Grantmaking, Civic, Professional, and Similar Organizations"
CA,California,Imperial County,813,336,334,79,San Diego,"Religious, Grantmaking, Civic, Professional, and Similar Organizations"
